chr1	189576059	189576747	peak321	66	.	212.100	-1	-1
chr1	189650424	189651115	peak322	220	.	706.550	-1	-1
chr1	189743764	189744335	peak323	120	.	386.590	-1	-1
chr1	192454845	192455296	peak324	51	.	165.470	-1	-1
chr1	192465445	192465929	peak325	78	.	252.970	-1	-1
chr1	192481780	192482244	peak326	32	.	102.800	-1	-1
chr1	192500020	192500604	peak327	94	.	303.770	-1	-1
chr1	192671232	192671824	peak328	137	.	441.320	-1	-1
chr1	192774995	192775361	peak329	60	.	193.860	-1	-1
chr1	192795924	192796328	peak330	33	.	107.430	-1	-1
chr1	192976933	192977375	peak331	54	.	174.280	-1	-1
chr1	193324147	193324646	peak332	32	.	103.500	-1	-1
chr1	193527642	193528123	peak333	34	.	109.570	-1	-1
chr1	193670011	193670563	peak334	50	.	161.460	-1	-1
chr1	193676336	193677170	peak335	192	.	618.660	-1	-1
chr1	195708345	195708717	peak336	41	.	133.250	-1	-1
chr1	196407408	196407953	peak337	153	.	492.220	-1	-1
chr1	196993177	196994191	peak338	142	.	457.780	-1	-1
chr1	197963965	197964573	peak339	80	.	257.880	-1	-1
chr1	198412417	198412979	peak340	42	.	137.980	-1	-1
chr1	198638162	198638587	peak341	80	.	259.430	-1	-1
chr1	198904549	198905034	peak342	36	.	116.470	-1	-1
chr1	199654460	199654949	peak343	42	.	136.550	-1	-1
chr1	199753215	199753694	peak344	47	.	153.470	-1	-1
chr1	199777194	199778024	peak345	138	.	446.240	-1	-1
chr1	199887237	199887909	peak346	139	.	448.160	-1	-1
chr1	199990563	199991966	peak347	208	.	669.560	-1	-1
chr1	199996114	199996853	peak348	86	.	277.830	-1	-1
chr1	200045273	200045761	peak349	64	.	207.420	-1	-1
chr1	200100525	200101289	peak350	461	.	1481.040	-1	-1
chr1	200283283	200283963	peak351	88	.	282.870	-1	-1
chr1	200305523	200306056	peak352	52	.	167.670	-1	-1
chr1	200334771	200335568	peak353	58	.	187.940	-1	-1
chr1	200340939	200341672	peak354	273	.	879.660	-1	-1
chr1	200348238	200349082	peak355	79	.	254.250	-1	-1
chr1	200374315	200374869	peak356	49	.	159.300	-1	-1
chr1	200452509	200453121	peak357	49	.	159.610	-1	-1
chr1	200864950	200866399	peak358	71	.	230.500	-1	-1
chr1	201278483	201279064	peak359	115	.	371.280	-1	-1
chr1	201472474	201472983	peak360	40	.	129.040	-1	-1
chr1	201885703	201886198	peak361	97	.	313.830	-1	-1
chr1	201979167	201980085	peak362	47	.	153.710	-1	-1
chr1	201986880	201988635	peak363	407	.	1308.950	-1	-1
chr1	202003659	202004679	peak364	172	.	553.300	-1	-1
chr1	202025694	202026607	peak365	74	.	238.620	-1	-1
chr1	202027132	202027915	peak366	37	.	121.960	-1	-1
chr1	202032182	202032697	peak367	87	.	281.390	-1	-1
chr1	202349278	202349629	peak368	32	.	103.000	-1	-1
chr1	204073300	204074253	peak369	50	.	162.840	-1	-1
chr1	204386093	204387227	peak370	418	.	1343.730	-1	-1
chr1	204394927	204395473	peak371	37	.	120.950	-1	-1
chr1	205243160	205243908	peak372	50	.	163.170	-1	-1
chr1	205267067	205268399	peak373	139	.	449.200	-1	-1
chr1	205270088	205271211	peak374	285	.	916.050	-1	-1
chr1	207223925	207224623	peak375	41	.	133.480	-1	-1
chr1	208357412	208358333	peak376	588	.	1889.240	-1	-1
chr1	208374449	208375026	peak377	40	.	128.810	-1	-1
chr1	208376243	208377389	peak378	149	.	480.390	-1	-1
chr1	209439863	209440590	peak379	63	.	205.110	-1	-1
chr1	209761121	209761489	peak380	39	.	126.460	-1	-1
chr1	209861886	209862470	peak381	64	.	207.290	-1	-1
chr1	210547093	210547714	peak382	33	.	106.940	-1	-1
chr1	210612109	210612914	peak383	73	.	237.060	-1	-1
chr1	210771041	210772071	peak384	101	.	326.860	-1	-1
chr1	211190650	211191150	peak385	37	.	120.630	-1	-1
chr1	212091125	212091818	peak386	133	.	429.450	-1	-1
chr1	212093290	212094132	peak387	70	.	224.930	-1	-1
chr1	212101457	212102112	peak388	121	.	390.460	-1	-1
chr1	212118120	212118644	peak389	38	.	122.850	-1	-1
chr1	212686273	212686936	peak390	33	.	108.280	-1	-1
chr1	212769336	212769985	peak391	52	.	168.110	-1	-1
chr1	212840668	212841266	peak392	40	.	129.620	-1	-1
chr1	214689620	214690186	peak393	44	.	142.780	-1	-1
chr1	215006649	215007129	peak394	92	.	295.860	-1	-1
chr1	217522261	217522939	peak395	72	.	233.520	-1	-1
chr1	217666679	217667057	peak396	32	.	104.670	-1	-1
chr1	217886497	217886975	peak397	44	.	143.440	-1	-1
chr1	217891227	217891819	peak398	48	.	155.140	-1	-1
chr1	218509535	218510256	peak399	80	.	257.140	-1	-1
chr1	218518158	218519747	peak400	42	.	135.510	-1	-1
chr1	218539868	218541037	peak401	322	.	1035.200	-1	-1
chr1	218550444	218551161	peak402	102	.	330.230	-1	-1
chr1	218553621	218554390	peak403	297	.	956.910	-1	-1
chr1	218571040	218571849	peak404	54	.	173.850	-1	-1
chr1	218653388	218654811	peak405	402	.	1291.900	-1	-1
chr1	218662321	218662844	peak406	54	.	174.980	-1	-1
chr1	218669805	218670441	peak407	166	.	534.960	-1	-1
chr1	218671186	218672195	peak408	50	.	161.710	-1	-1
chr1	218838071	218838438	peak409	35	.	115.140	-1	-1
chr1	218847679	218848364	peak410	84	.	269.970	-1	-1
chr1	218879020	218880019	peak411	236	.	761.070	-1	-1
chr1	219038794	219039410	peak412	124	.	400.800	-1	-1
chr1	219039916	219040287	peak413	32	.	105.970	-1	-1
chr1	219104162	219104654	peak414	66	.	212.360	-1	-1
chr1	219104737	219105091	peak415	33	.	107.040	-1	-1
chr1	219262074	219262743	peak416	67	.	216.820	-1	-1
chr1	219452614	219453202	peak417	41	.	132.460	-1	-1
chr1	219483538	219484117	peak418	139	.	449.490	-1	-1
chr1	219486325	219486791	peak419	51	.	165.270	-1	-1
chr1	219729017	219729605	peak420	101	.	325.140	-1	-1
chr1	221135310	221135877	peak421	48	.	156.660	-1	-1
chr1	221270911	221271673	peak422	110	.	356.420	-1	-1
chr1	221612707	221613111	peak423	33	.	107.570	-1	-1
chr1	221785356	221786241	peak424	155	.	498.820	-1	-1
chr1	221891452	221892397	peak425	101	.	327.030	-1	-1
chr1	222042174	222042653	peak426	52	.	168.530	-1	-1
chr1	222958257	222958622	peak427	61	.	197.320	-1	-1
chr1	222999102	222999542	peak428	32	.	105.970	-1	-1
chr1	223842794	223843369	peak429	49	.	158.540	-1	-1
chr1	223888533	223889356	peak430	43	.	140.640	-1	-1
chr1	223894153	223894588	peak431	355	.	1142.840	-1	-1
chr1	223894712	223895652	peak432	81	.	261.120	-1	-1
chr1	224392398	224392880	peak433	115	.	372.440	-1	-1
chr1	225072132	225072824	peak434	103	.	332.000	-1	-1
chr1	225881741	225882394	peak435	94	.	303.980	-1	-1
chr1	225887789	225888453	peak436	37	.	121.000	-1	-1
chr1	226667026	226667468	peak437	44	.	141.490	-1	-1
chr1	227456659	227457075	peak438	38	.	123.510	-1	-1
chr1	227560455	227560995	peak439	182	.	586.640	-1	-1
chr1	227616355	227617062	peak440	89	.	286.590	-1	-1
chr1	227619504	227620083	peak441	42	.	138.090	-1	-1
chr1	228996715	228997336	peak442	144	.	464.620	-1	-1
chr1	229038553	229039335	peak443	63	.	204.380	-1	-1
chr1	229356718	229357793	peak444	183	.	588.060	-1	-1
chr1	230240228	230241220	peak445	133	.	429.960	-1	-1
chr1	231275546	231276502	peak446	280	.	900.540	-1	-1
chr1	231330445	231331307	peak447	222	.	714.940	-1	-1
chr1	231647901	231648442	peak448	63	.	204.420	-1	-1
chr1	231712626	231713415	peak449	327	.	1052.020	-1	-1
chr1	231963068	231963661	peak450	117	.	377.590	-1	-1
chr1	231963812	231964338	peak451	93	.	301.090	-1	-1
chr1	232278129	232279266	peak452	43	.	140.510	-1	-1
chr1	232281476	232282050	peak453	43	.	140.210	-1	-1
chr1	232285417	232286012	peak454	61	.	196.460	-1	-1
chr1	232300033	232300689	peak455	51	.	164.560	-1	-1
chr1	232800492	232801303	peak456	127	.	409.920	-1	-1
chr1	233248526	233249692	peak457	264	.	850.670	-1	-1
chr1	233495031	233495642	peak458	90	.	290.190	-1	-1
chr1	233790326	233790794	peak459	32	.	103.590	-1	-1
chr1	234044841	234045391	peak460	43	.	138.910	-1	-1
chr1	234243226	234243919	peak461	55	.	177.130	-1	-1
chr1	234275697	234276521	peak462	127	.	410.380	-1	-1
chr1	234321636	234322237	peak463	68	.	219.700	-1	-1
chr1	234745731	234747083	peak464	37	.	118.890	-1	-1
chr1	234748186	234748946	peak465	122	.	393.600	-1	-1
chr1	234859066	234860508	peak466	171	.	550.300	-1	-1
